Timestamp,MainIncoming_kW,CHWRT,CWRT,CHWST,CWST,CHW Flow,CDW Flow,heat_in,heat_out,lift,chwdt,cwdt,DemoSite Demo avgHum,DemoSite Demo avgTemp,DemoSite Demo Calculated Wet Bulb
2023-05-31T13:00:00+08:00 Singapore,68.19771626790364kW,11.559350967407227°C,30.351125081380207°C,8.81605936686198°C,27.754437255859376°C,37.654046122233076L/s,40.816078186035156L/s,43.495418018321416_RT,85.86058091496076_RT,21.535065714518225Δ°C,2.7432916005452466Δ°C,2.5966878255208314Δ°C,66%RH,32°C,26.802966744776835°C
2023-05-31T13:15:00+08:00 Singapore,66.31633580525717kW,11.482618586222332°C,30.197629801432292°C,8.813227335611979°C,27.60028076171875°C,37.60049336751302L/s,40.8099370320638L/s,42.15387261665103_RT,85.40542730970417_RT,21.384402465820315Δ°C,2.669391250610353Δ°C,2.597349039713542Δ°C,66%RH,32°C,26.802966744776835°C
2023-05-31T13:30:00+08:00 Singapore,66.87106018066406kW,11.529777463277181°C,30.336114501953126°C,8.799081420898437°C,27.92539265950521°C,37.652504984537764L/s,40.817996724446616L/s,42.946690364677565_RT,80.202525857556_RT,21.537033081054688Δ°C,2.730696042378744Δ°C,2.4107218424479164Δ°C,66%RH,32°C,26.802966744776835°C
2023-05-31T13:45:00+08:00 Singapore,68.79426778157553kW,11.497184816996256°C,30.536977132161457°C,8.798056030273438°C,28.023966471354168°C,37.64094746907552L/s,40.78844401041667L/s,43.14800742482167_RT,83.90070117645547_RT,21.738921101888018Δ°C,2.6991287867228184Δ°C,2.5130106608072893Δ°C,66%RH,32°C,26.802966744776835°C
2023-05-31T14:00:00+08:00 Singapore,73.32781931559245kW,11.612714576721192°C,30.757261149088542°C,8.770025634765625°C,28.047735595703124°C,37.61051025390625L/s,40.80494766235351L/s,45.855258204326475_RT,90.53837814721103_RT,21.98723551432292Δ°C,2.8426889419555668Δ°C,2.7095255533854186Δ°C,66%RH,32°C,26.802966744776835°C
2023-05-31T14:15:00+08:00 Singapore,73.26058095296224kW,11.967985916137696°C,30.942097981770832°C,8.814516194661458°C,28.252860514322915°C,37.631701151529946L/s,40.77500991821289L/s,49.25727365942996_RT,90.51764228938029_RT,22.127581787109374Δ°C,3.153469721476238Δ°C,2.689237467447917Δ°C,66%RH,32°C,26.802966744776835°C
2023-05-31T14:30:00+08:00 Singapore,70.85470987955729kW,11.620139694213867°C,30.822493489583334°C,8.806548055013021°C,28.087827555338542°C,37.46564915974935L/s,40.80456390380859L/s,44.97118036252133_RT,91.50905815035142_RT,22.015945434570312Δ°C,2.8135916392008458Δ°C,2.7346659342447914Δ°C,66%RH,32°C,26.802966744776835°C
2023-05-31T14:45:00+08:00 Singapore,71.71162618001303kW,11.77210807800293°C,30.519108072916666°C,8.78571268717448°C,27.802803548177085°C,37.48337198893229L/s,40.800341288248696L/s,46.94620884983984_RT,89.97227515448523_RT,21.733395385742185Δ°C,2.9863953908284504Δ°C,2.7163045247395807Δ°C,66%RH,32°C,26.802966744776835°C
2023-05-31T15:00:00+08:00 Singapore,70.22407735188803kW,11.689397684733073°C,30.60090535481771°C,8.799344889322917°C,28.03922119140625°C,37.4972412109375L/s,40.75044530232747L/s,45.56714001234689_RT,85.57229599344461_RT,21.80156046549479Δ°C,2.8900527954101562Δ°C,2.56168416341146Δ°C,66%RH,32°C,26.802966744776835°C
2023-05-31T15:15:00+08:00 Singapore,77.62736663818359kW,11.806242497762044°C,30.62991943359375°C,8.774390665690104°C,27.721842447916668°C,37.743430836995444L/s,40.775777435302736L/s,49.068178094618645_RT,96.04386863174489_RT,21.855528767903643Δ°C,3.03185183207194Δ°C,2.9080769856770807Δ°C,66.25%RH,32°C,26.84433678958351°C
2023-05-31T15:30:00+08:00 Singapore,77.20390268961589kW,11.806661033630371°C,30.791951497395832°C,8.805763753255208°C,27.908074951171876°C,37.74420038859049L/s,40.758889516194664L/s,48.74608313031505_RT,95.88445417689763_RT,21.986187744140622Δ°C,3.0008972803751632Δ°C,2.8838765462239557Δ°C,66.5%RH,32°C,26.885653362717914°C
2023-05-31T15:45:00+08:00 Singapore,77.79745737711589kW,11.78547649383545°C,30.82637736002604°C,8.776961263020834°C,27.90340779622396°C,37.799294535319014L/s,40.76503016153971L/s,48.89868893474034_RT,97.16798438574871_RT,22.049416097005206Δ°C,3.0085152308146164Δ°C,2.9229695638020807Δ°C,66.75%RH,32°C,26.926916970209827°C
2023-05-31T16:00:00+08:00 Singapore,75.87186228434244kW,11.696509869893392°C,30.839326985677083°C,8.770020548502604°C,27.77540283203125°C,37.7792599995931L/s,40.758121490478516L/s,47.455592572979_RT,101.38647674265889_RT,22.06930643717448Δ°C,2.926489321390788Δ°C,3.063924153645832Δ°C,67%RH,32°C,26.968128113113895°C
2023-05-31T16:15:00+08:00 Singapore,74.52134755452474kW,11.677170562744141°C,30.605816650390626°C,8.782112630208333°C,27.886346435546876°C,37.77386601765951L/s,40.795735931396486L/s,46.789927136670684_RT,90.34779953092679_RT,21.82370402018229Δ°C,2.895057932535808Δ°C,2.7194702148437493Δ°C,67.25%RH,31.75°C,26.7785459082651°C
2023-05-31T16:30:00+08:00 Singapore,54.824467468261716kW,11.103780810038248°C,29.967549641927082°C,8.806297810872396°C,27.926692708333334°C,37.722625223795575L/s,40.77002131144206L/s,34.99806177731896_RT,67.90061723893761_RT,21.161251831054685Δ°C,2.2974829991658527Δ°C,2.040856933593748Δ°C,67.5%RH,31.5°C,26.58851507337963°C
2023-05-31T16:45:00+08:00 Singapore,55.01439259847005kW,11.05976816813151°C,29.913191731770834°C,8.848215738932291°C,28.074153645833334°C,37.714918772379555L/s,40.75351587931315L/s,34.270245722718045_RT,61.50905439857056_RT,21.06497599283854Δ°C,2.2115524291992195Δ°C,1.8390380859374993Δ°C,67.75%RH,31.25°C,26.398038323156257°C
2023-05-31T17:00:00+08:00 Singapore,54.67377243041992kW,11.235158284505209°C,29.84255167643229°C,8.847178141276041°C,27.883245849609374°C,37.76577580769857L/s,40.7631118774414L/s,36.016378049330534_RT,65.08594467092368_RT,20.995373535156247Δ°C,2.387980143229168Δ°C,1.9593058268229164Δ°C,68%RH,31°C,26.20711834871764°C
2023-05-31T17:15:00+08:00 Singapore,53.4296506245931kW,11.153286552429199°C,29.76076863606771°C,8.851552327473959°C,27.838484700520834°C,37.63824996948242L/s,40.75428288777669L/s,34.770494690531805_RT,63.75361028881794_RT,20.90921630859375Δ°C,2.30173422495524Δ°C,1.9222839355468757Δ°C,68.5%RH,30.75°C,26.05568657295783°C
2023-05-31T17:30:00+08:00 Singapore,51.91492767333985kW,10.724214045206706°C,29.583249918619792°C,8.844093831380208°C,27.804345703125°C,37.582770284016924L/s,40.76080830891927L/s,29.870892302655538_RT,58.925991469924156_RT,20.739156087239586Δ°C,1.8801202138264976Δ°C,1.7789042154947907Δ°C,69%RH,30.5°C,25.9032919359754°C
2023-05-31T17:45:00+08:00 Singapore,49.26900863647461kW,10.99814338684082°C,29.33430379231771°C,8.877534993489583°C,27.625651041666668°C,37.58469721476237L/s,40.75198033650716L/s,31.737657402233673_RT,56.235166632142_RT,20.456768798828126Δ°C,2.1206083933512367Δ°C,1.7086527506510407Δ°C,69.5%RH,30.25°C,25.749946561450127°C
2023-05-31T18:00:00+08:00 Singapore,47.911355082194014kW,10.817555491129557°C,28.96041463216146°C,8.87855936686198°C,27.263334147135417°C,37.571598307291666L/s,40.76541417439778L/s,29.436662968030006_RT,55.121758059591016_RT,20.08185526529948Δ°C,1.938996124267577Δ°C,1.6970804850260421Δ°C,70%RH,30°C,25.59566236334207°C
2023-05-31T18:15:00+08:00 Singapore,46.62805252075195kW,10.78135903676351°C,28.780863444010418°C,8.854641723632813°C,27.18393758138021°C,37.56543451944987L/s,40.77040430704753L/s,28.879934329241454_RT,51.71764889166143_RT,19.926221720377605Δ°C,1.9267173131306965Δ°C,1.5969258626302079Δ°C,71%RH,29.75°C,25.517968432295184°C
2023-05-31T18:30:00+08:00 Singapore,46.906314341227215kW,10.824219131469727°C,28.884098307291666°C,8.865440877278646°C,27.402972412109374°C,37.57814712524414L/s,40.775010172526045L/s,29.321383814293696_RT,48.35387718698532_RT,20.018657430013022Δ°C,1.9587782541910812Δ°C,1.4811258951822914Δ°C,72%RH,29.5°C,25.438152212738363°C
2023-05-31T18:45:00+08:00 Singapore,46.547071075439455kW,10.63664124806722°C,28.819930013020834°C,8.868531290690104°C,27.438649495442707°C,37.57236887613932L/s,40.77309010823568L/s,27.222252552864855_RT,45.152964908278214_RT,19.95139872233073Δ°C,1.7681099573771153Δ°C,1.3812805175781264Δ°C,73%RH,29.25°C,25.356270066123667°C
2023-05-31T19:00:00+08:00 Singapore,44.81126810709635kW,10.656539662679036°C,28.735591634114584°C,8.889623006184896°C,27.16452433268229°C,37.52498092651367L/s,40.738163248697916L/s,26.754499650161744_RT,50.84386408313438_RT,19.845968627929686Δ°C,1.7669166564941392Δ°C,1.5710673014322936Δ°C,74%RH,29°C,25.272376441798073°C
2023-05-31T19:15:00+08:00 Singapore,43.2438461303711kW,10.634619967142742°C,28.600535074869793°C,8.889363606770834°C,27.2247802734375°C,37.47181294759115L/s,40.7942003885905L/s,26.085393607811145_RT,44.62179895664382_RT,19.71117146809896Δ°C,1.7452563603719078Δ°C,1.3757548014322936Δ°C,74.5%RH,29°C,25.347799071687664°C
2023-05-31T19:30:00+08:00 Singapore,43.20909627278646kW,10.552947489420573°C,28.617862955729166°C,8.883445231119792°C,27.24416707356771°C,37.46372299194336L/s,40.739314524332684L/s,25.255432451519578_RT,44.58674680428541_RT,19.734417724609372Δ°C,1.6695022583007812Δ°C,1.3736958821614564Δ°C,75%RH,29°C,25.42309533156935°C
2023-05-31T19:45:00+08:00 Singapore,42.79863052368164kW,10.285158665974935°C,28.653574625651043°C,8.907113647460937°C,27.308308919270832°C,37.5103401184082L/s,40.75159708658854L/s,22.08653546487011_RT,43.766773652576234_RT,19.746460978190107Δ°C,1.3780450185139976Δ°C,1.3452657063802107Δ°C,75.5%RH,29°C,25.498267820707635°C
2023-05-31T20:00:00+08:00 Singapore,42.588225809733075kW,10.433337593078614°C,28.5834716796875°C,8.894504801432292°C,27.343475341796875°C,37.43559799194336L/s,40.778463745117186L/s,23.704280747783386_RT,40.39389847058249_RT,19.688966878255208Δ°C,1.5388327916463211Δ°C,1.2399963378906236Δ°C,76%RH,29°C,25.5733190916518°C
2023-05-31T20:15:00+08:00 Singapore,41.51098785400391kW,10.4795591990153°C,28.400052897135417°C,8.93385518391927°C,27.14150594075521°C,37.414408111572264L/s,40.7508290608724L/s,23.556392255072247_RT,40.695371656235615_RT,19.466197713216147Δ°C,1.54570401509603Δ°C,1.2585469563802079Δ°C,76.25%RH,29°C,25.61080005546362°C
2023-05-31T20:30:00+08:00 Singapore,42.293321990966795kW,10.659453264872234°C,28.483870442708334°C,8.896051025390625°C,27.131693522135418°C,37.378578694661456L/s,40.796502685546876L/s,26.0131419586297_RT,43.70710851524815_RT,19.58781941731771Δ°C,1.763402239481609Δ°C,1.3521769205729157Δ°C,76.5%RH,29°C,25.648251651308424°C
2023-05-31T20:45:00+08:00 Singapore,43.54180043538411kW,10.605102793375652°C,28.708943684895832°C,8.913282267252605°C,27.540812174479168°C,37.41941604614258L/s,40.80763473510742L/s,25.642010535828543_RT,38.32746866459041_RT,19.795661417643228Δ°C,1.6918205261230472Δ°C,1.1681315104166643Δ°C,76.75%RH,29°C,25.685674185588756°C
2023-05-31T21:00:00+08:00 Singapore,44.88716227213542kW,10.542130088806152°C,29.239857991536457°C,8.892964680989584°C,27.885304768880207°C,37.451393381754556L/s,40.780382537841795L/s,25.54354153852271_RT,45.00006322185011_RT,20.346893310546875Δ°C,1.649165407816568Δ°C,1.35455322265625Δ°C,77%RH,29°C,25.72306796198307°C
2023-05-31T21:15:00+08:00 Singapore,44.85795364379883kW,10.543588701883952°C,29.2080322265625°C,8.85541483561198°C,27.6287353515625°C,37.390907287597656L/s,40.761959584554035L/s,25.873873748160065_RT,51.98361015919094_RT,20.35261739095052Δ°C,1.6881738662719723Δ°C,1.5792968750000007Δ°C,77.5%RH,28.75°C,25.559451171734292°C
2023-05-31T21:30:00+08:00 Singapore,44.59641749064128kW,10.542223040262858°C,29.056142171223957°C,8.822230021158854°C,27.48854777018229°C,37.41980260213216L/s,40.80264460245768L/s,26.070131320860494_RT,51.3366062237431_RT,20.233912150065102Δ°C,1.7199930191040043Δ°C,1.5675944010416671Δ°C,78%RH,28.5°C,25.39503786562359°C
2023-05-31T21:45:00+08:00 Singapore,43.94795150756836kW,10.620468457539877°C,28.946966552734374°C,8.896554565429687°C,27.500736490885416°C,37.4086296081543L/s,40.76925226847331L/s,26.079095035921195_RT,47.383088368859944_RT,20.050411987304685Δ°C,1.7239138921101897Δ°C,1.4462300618489579Δ°C,78.5%RH,28.25°C,25.22983729337958°C
2023-05-31T22:00:00+08:00 Singapore,44.72095896402995kW,10.63960698445638°C,29.101420084635418°C,8.87778828938802°C,27.70090535481771°C,37.37742335001628L/s,40.760424550374346L/s,26.65262171040453_RT,46.21929310514311_RT,20.2236317952474Δ°C,1.76181869506836Δ°C,1.4005147298177079Δ°C,79%RH,28°C,25.063858559388002°C
2023-05-31T22:15:00+08:00 Singapore,44.57606150309245kW,10.53168182373047°C,29.18965861002604°C,8.841523234049479°C,27.837211100260415°C,37.38782501220703L/s,40.761576080322264L/s,25.787537996489_RT,44.852617862788925_RT,20.34813537597656Δ°C,1.6901585896809905Δ°C,1.352447509765625Δ°C,79%RH,28°C,25.063858559388002°C
2023-05-31T22:30:00+08:00 Singapore,43.23142903645833kW,10.627992502848308°C,29.071407063802084°C,8.921774291992188°C,27.691347249348958°C,37.39976806640625L/s,40.77117131551107L/s,25.724765729431606_RT,45.52853231205126_RT,20.149632771809898Δ°C,1.70621821085612Δ°C,1.3800598144531264Δ°C,79%RH,28°C,25.063858559388002°C
2023-05-31T22:45:00+08:00 Singapore,43.02784932454427kW,10.434801546732585°C,29.225885009765626°C,8.91044921875°C,27.766843668619792°C,37.430589294433595L/s,40.75927251180013L/s,23.724181235275335_RT,48.26538417386194_RT,20.315435791015627Δ°C,1.5243523279825855Δ°C,1.4590413411458343Δ°C,79%RH,28°C,25.063858559388002°C
2023-05-31T23:00:00+08:00 Singapore,41.516798400878905kW,10.504074796040852°C,29.078912353515626°C,8.91791483561198°C,27.704266357421876°C,37.389366404215494L/s,40.75428365071615L/s,23.96560268192629_RT,45.3710865704119_RT,20.160997517903645Δ°C,1.5861599604288728Δ°C,1.3746459960937507Δ°C,79%RH,28°C,25.063858559388002°C
2023-05-31T23:15:00+08:00 Singapore,41.56121063232422kW,10.417837524414063°C,29.03182169596354°C,8.968581136067709°C,27.791951497395832°C,37.41672083536784L/s,40.79918950398763L/s,22.607873017012395_RT,41.05224567721256_RT,20.06324055989583Δ°C,1.4492563883463543Δ°C,1.2398701985677079Δ°C,79%RH,28°C,25.063858559388002°C
2023-05-31T23:30:00+08:00 Singapore,43.70849418640137kW,10.42929458618164°C,29.25797119140625°C,8.838237762451172°C,27.522109985351562°C,37.44330368041992L/s,40.74305534362793L/s,24.48111034232113_RT,56.91652519349256_RT,20.419733428955077Δ°C,1.5910568237304688Δ°C,1.735861206054686Δ°C,79%RH,28°C,25.063858559388002°C
2023-05-31T23:45:00+08:00 Singapore,42.30099658966064kW,10.441714191436768°C,29.176334635416666°C,8.899297714233398°C,27.804586283365886°C,37.409785715738934L/s,40.75116443634033L/s,23.673730666452244_RT,45.31686001174414_RT,20.277036921183267Δ°C,1.5424164772033695Δ°C,1.3717483520507798Δ°C,79%RH,28°C,25.063858559388002°C
2023-06-01T00:00:00+08:00 Singapore,40.89349899291992kW,10.454133796691895°C,29.094698079427083°C,8.960357666015625°C,28.08706258138021°C,37.376267751057945L/s,40.759273529052734L/s,22.866350990583356_RT,33.71719482999573_RT,20.134340413411458Δ°C,1.4937761306762702Δ°C,1.0076354980468736Δ°C,79%RH,28°C,25.063858559388002°C
2023-06-01T00:15:00+08:00 Singapore,42.19240061442057kW,10.550404357910157°C,29.451780192057292°C,8.907623291015625°C,28.139567057291668°C,37.385128529866535L/s,40.78767471313476L/s,24.71856195978284_RT,43.99096070561048_RT,20.544156901041667Δ°C,1.642781066894532Δ°C,1.3122131347656243Δ°C,79%RH,28°C,25.063858559388002°C
2023-06-01T00:30:00+08:00 Singapore,41.56118240356445kW,10.571800422668456°C,29.28306884765625°C,8.954950968424479°C,28.011031087239584°C,37.432515970865886L/s,40.80494817097982L/s,24.353363548387392_RT,42.44932157020711_RT,20.32811787923177Δ°C,1.6168494542439777Δ°C,1.2720377604166657Δ°C,79%RH,28°C,25.063858559388002°C
2023-06-01T00:45:00+08:00 Singapore,42.16829350789388kW,10.395916938781738°C,29.40572306315104°C,8.875987752278645°C,28.25156453450521°C,37.47682164510091L/s,40.75159683227539L/s,23.37119693987515_RT,38.84629673295865_RT,20.529735310872397Δ°C,1.5199291865030933Δ°C,1.15415852864583Δ°C,79%RH,28°C,25.063858559388002°C
2023-06-01T01:00:00+08:00 Singapore,41.646192169189455kW,10.2208433787028°C,29.32809041341146°C,8.95906982421875°C,27.936521402994792°C,37.4093999226888L/s,40.79151433308919L/s,20.608070307628672_RT,46.314686746436_RT,20.369020589192708Δ°C,1.2617735544840496Δ°C,1.3915690104166671Δ°C,79%RH,28°C,25.063858559388002°C
